Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.008)	0.0	0.008	0	1.0	0.01	0.0	0	0.0
(0.008, 0.016)	0.008	0.016	0	1.0	0.03	0.0	0	0.0
(0.016, 0.024)	0.016	0.024	0	1.0	0.049999999999999996	0.0	0	0.0
(0.024, 0.032)	0.024	0.032	0	1.0	0.06999999999999999	0.0	0	0.0
(0.032, 0.04)	0.032	0.04	0	1.0	0.09000000000000001	0.0	0	0.0
(0.04, 0.048)	0.04	0.048	0	1.0	0.10999999999999999	0.0	0	0.0
(0.048, 0.056)	0.048	0.056	0	1.0	0.13	0.0	0	0.0
(0.056, 0.064)	0.056	0.064	0	1.0	0.15	0.0	0	0.0
(0.064, 0.07200000000000001)	0.064	0.07200000000000001	0	1.0	0.17	0.0	0	0.0
(0.07200000000000001, 0.08)	0.07200000000000001	0.08	0	1.0	0.19000000000000003	0.0	0	0.0
(0.08, 0.088)	0.08	0.088	0	1.0	0.20999999999999996	0.0	0	0.0
(0.088, 0.096)	0.088	0.096	0	1.0	0.22999999999999998	0.0	0	0.0
(0.096, 0.10400000000000001)	0.096	0.10400000000000001	0	1.0	0.25	0.0	0	0.0
(0.10400000000000001, 0.112)	0.10400000000000001	0.112	0	1.0	0.27	0.0	0	0.0
(0.112, 0.12)	0.112	0.12	0	1.0	0.29	0.0	0	0.0
(0.12, 0.128)	0.12	0.128	0	1.0	0.31	0.0	0	0.0
(0.128, 0.136)	0.128	0.136	0	1.0	0.33	0.0	0	0.0
(0.136, 0.14400000000000002)	0.136	0.14400000000000002	0	1.0	0.35000000000000003	0.0	0	0.0
(0.14400000000000002, 0.152)	0.14400000000000002	0.152	0	1.0	0.37000000000000005	0.0	0	0.0
(0.152, 0.16)	0.152	0.16	0	1.0	0.38999999999999996	0.0	0	0.0
(0.16, 0.168)	0.16	0.168	0	1.0	0.41	0.0	0	0.0
(0.168, 0.176)	0.168	0.176	0	1.0	0.42999999999999994	0.0	0	0.0
(0.176, 0.184)	0.176	0.184	0	1.0	0.44999999999999996	0.0	0	0.0
(0.184, 0.192)	0.184	0.192	0	1.0	0.47	0.0	0	0.0
(0.192, 0.2)	0.192	0.2	0	1.0	0.49	0.0	0	0.0
(0.2, 0.20800000000000002)	0.2	0.20800000000000002	0	1.0	0.51	0.0	0	0.0
(0.20800000000000002, 0.216)	0.20800000000000002	0.216	0	1.0	0.53	0.0	0	0.0
(0.216, 0.224)	0.216	0.224	0	1.0	0.5499999999999999	0.0	0	0.0
(0.224, 0.232)	0.224	0.232	2	1.0	0.57	174.51199900427127	2	1.24998437519531e-05
(0.232, 0.24)	0.232	0.24	8	1.0	0.59	674.3853520843032	10	6.24992187597655e-05
(0.24, 0.248)	0.24	0.248	6	1.0	0.61	489.2057677004982	16	9.99987500156248e-05
(0.248, 0.256)	0.248	0.256	13	1.0	0.63	1026.296756048928	29	0.00018124773440331997
(0.256, 0.264)	0.256	0.264	24	1.0	0.65	1836.4031895218645	53	0.00033124585942675717
(0.264, 0.272)	0.264	0.272	56	1.0	0.67	4157.032095683833	109	0.000681241484481444
(0.272, 0.28)	0.272	0.28	77	1.0	0.6900000000000001	5550.2403161575785	186	0.0011624854689316383
(0.28, 0.28800000000000003)	0.28	0.28800000000000003	138	1.0	0.7100000000000001	9666.981578645038	324	0.0020249746878164025
(0.28800000000000003, 0.296)	0.28800000000000003	0.296	209	1.0	0.7300000000000001	14239.46194614998	533	0.0033312083598955014
(0.296, 0.304)	0.296	0.304	334	1.0	0.7499999999999999	22149.062913622045	867	0.005418682266471669
(0.304, 0.312)	0.304	0.312	529	1.0	0.7699999999999999	34169.22276607654	1396	0.008724890938863264
(0.312, 0.32)	0.312	0.32	947	1.0	0.7899999999999999	59620.14679906042	2343	0.014643566955413058
(0.32, 0.328)	0.32	0.328	1378	1.0	0.8099999999999999	84612.46588758928	3721	0.023255959300508743
(0.328, 0.336)	0.328	0.336	2207	1.0	0.83	132249.60820926703	5928	0.03704953688078899
(0.336, 0.34400000000000003)	0.336	0.34400000000000003	3260	1.0	0.85	190751.88032337406	9188	0.05742428219647255
(0.34400000000000003, 0.352)	0.34400000000000003	0.352	5128	1.0	0.8699999999999999	293156.0877066253	14316	0.0894738815764803
(0.352, 0.36)	0.352	0.36	7564	1.0	0.8899999999999999	422699.4345319856	21880	0.13674829064636693
(0.36, 0.368)	0.36	0.368	11396	1.0	0.9099999999999999	622846.7484461678	33276	0.2079724003449957
(0.368, 0.376)	0.368	0.376	17099	1.0	0.9299999999999999	914445.6894920404	50375	0.31483981450231874
(0.376, 0.384)	0.376	0.384	24521	1.0	0.95	1283762.61827512	74896	0.4680941488231397
(0.384, 0.392)	0.384	0.392	35451	1.0	0.97	1817719.6802676434	110347	0.6896601292483844
(0.392, 0.4)	0.392	0.4	49655	1.0	0.99	2494582.9227361274	160002	1.0
(0.5, 0.506)	0.5	0.506	0	0.0	1.2574999999999998	0.0	0	0.0
(0.506, 0.512)	0.506	0.512	0	0.0	1.2725	0.0	0	0.0
(0.512, 0.518)	0.512	0.518	0	0.0	1.2874999999999999	0.0	0	0.0
(0.518, 0.524)	0.518	0.524	0	0.0	1.3025	0.0	0	0.0
(0.524, 0.53)	0.524	0.53	0	0.0	1.3175	0.0	0	0.0
(0.53, 0.536)	0.53	0.536	0	0.0	1.3325	0.0	0	0.0
(0.536, 0.542)	0.536	0.542	80001	0.0	1.3475	0.0	80001	0.5
(0.542, 0.548)	0.542	0.548	0	0.0	1.3625	0.0	80001	0.5
(0.548, 0.554)	0.548	0.554	0	0.0	1.3775	0.0	80001	0.5
(0.554, 0.56)	0.554	0.56	0	0.0	1.3925	0.0	80001	0.5
(0.56, 0.5660000000000001)	0.56	0.5660000000000001	0	0.0	1.4075	0.0	80001	0.5
(0.5660000000000001, 0.5720000000000001)	0.5660000000000001	0.5720000000000001	0	0.0	1.4225	0.0	80001	0.5
(0.5720000000000001, 0.5780000000000001)	0.5720000000000001	0.5780000000000001	0	0.0	1.4375	0.0	80001	0.5
(0.5780000000000001, 0.5840000000000001)	0.5780000000000001	0.5840000000000001	0	0.0	1.4525000000000001	0.0	80001	0.5
(0.5840000000000001, 0.59)	0.5840000000000001	0.59	0	0.0	1.4674999999999998	0.0	80001	0.5
(0.59, 0.596)	0.59	0.596	0	0.0	1.4825	0.0	80001	0.5
(0.596, 0.602)	0.596	0.602	0	0.0	1.4974999999999998	0.0	80001	0.5
(0.602, 0.608)	0.602	0.608	0	0.0	1.5125	0.0	80001	0.5
(0.608, 0.614)	0.608	0.614	0	0.0	1.5274999999999999	0.0	80001	0.5
(0.614, 0.62)	0.614	0.62	0	0.0	1.5425	0.0	80001	0.5
(0.62, 0.626)	0.62	0.626	0	0.0	1.5574999999999999	0.0	80001	0.5
(0.626, 0.632)	0.626	0.632	0	0.0	1.5725	0.0	80001	0.5
(0.632, 0.638)	0.632	0.638	0	0.0	1.5875	0.0	80001	0.5
(0.638, 0.644)	0.638	0.644	0	0.0	1.6025	0.0	80001	0.5
(0.644, 0.65)	0.644	0.65	0	0.0	1.6175	0.0	80001	0.5
(0.65, 0.656)	0.65	0.656	0	0.0	1.6325	0.0	80001	0.5
(0.656, 0.662)	0.656	0.662	0	0.0	1.6475	0.0	80001	0.5
(0.662, 0.668)	0.662	0.668	0	0.0	1.6625	0.0	80001	0.5
(0.668, 0.674)	0.668	0.674	0	0.0	1.6775	0.0	80001	0.5
(0.674, 0.68)	0.674	0.68	0	0.0	1.6925000000000001	0.0	80001	0.5
(0.68, 0.686)	0.68	0.686	0	0.0	1.7075	0.0	80001	0.5
(0.686, 0.6920000000000001)	0.686	0.6920000000000001	0	0.0	1.7225000000000001	0.0	80001	0.5
(0.6920000000000001, 0.6980000000000001)	0.6920000000000001	0.6980000000000001	0	0.0	1.7375	0.0	80001	0.5
(0.6980000000000001, 0.7040000000000001)	0.6980000000000001	0.7040000000000001	0	0.0	1.7525000000000002	0.0	80001	0.5
(0.7040000000000001, 0.7100000000000001)	0.7040000000000001	0.7100000000000001	0	0.0	1.7675	0.0	80001	0.5
(0.7100000000000001, 0.716)	0.7100000000000001	0.716	0	0.0	1.7825000000000002	0.0	80001	0.5
(0.716, 0.722)	0.716	0.722	0	0.0	1.7974999999999999	0.0	80001	0.5
(0.722, 0.728)	0.722	0.728	0	0.0	1.8124999999999998	0.0	80001	0.5
(0.728, 0.734)	0.728	0.734	0	0.0	1.8275	0.0	80001	0.5
(0.734, 0.74)	0.734	0.74	0	0.0	1.8424999999999998	0.0	80001	0.5
(0.74, 0.746)	0.74	0.746	0	0.0	1.8575	0.0	80001	0.5
(0.746, 0.752)	0.746	0.752	80001	0.0	1.8724999999999998	0.0	160002	1.0
(0.752, 0.758)	0.752	0.758	0	0.0	1.8875	0.0	160002	1.0
(0.758, 0.764)	0.758	0.764	0	0.0	1.9024999999999999	0.0	160002	1.0
(0.764, 0.77)	0.764	0.77	0	0.0	1.9175	0.0	160002	1.0
(0.77, 0.776)	0.77	0.776	0	0.0	1.9324999999999999	0.0	160002	1.0
(0.776, 0.782)	0.776	0.782	0	0.0	1.9475	0.0	160002	1.0
(0.782, 0.788)	0.782	0.788	0	0.0	1.9625	0.0	160002	1.0
(0.788, 0.794)	0.788	0.794	0	0.0	1.9775	0.0	160002	1.0
(0.794, 0.8)	0.794	0.8	0	0.0	1.9925	0.0	160002	1.0
