Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.008)	0.0	0.008	8	1.0	0.01	39788.735772973836	8	4.99993750078124e-05
(0.008, 0.016)	0.008	0.016	26	1.0	0.03	43104.46375405499	34	0.00021249734378320272
(0.016, 0.024)	0.016	0.024	57	1.0	0.049999999999999996	56698.948476487705	91	0.0005687428907138661
(0.024, 0.032)	0.024	0.032	59	1.0	0.06999999999999999	41920.27518938315	150	0.0009374882813964825
(0.032, 0.04)	0.032	0.04	92	1.0	0.09000000000000001	50841.16237657767	242	0.0015124810939863252
(0.04, 0.048)	0.04	0.048	109	1.0	0.10999999999999999	49283.77499152441	351	0.0021937225784677693
(0.048, 0.056)	0.048	0.056	117	1.0	0.13	44762.32774459555	468	0.0029249634379570257
(0.056, 0.064)	0.056	0.064	169	1.0	0.15	56035.80288027151	637	0.0039812002349970625
(0.064, 0.07200000000000001)	0.064	0.07200000000000001	198	1.0	0.17	57927.71825771184	835	0.005218684766440419
(0.07200000000000001, 0.08)	0.07200000000000001	0.08	216	1.0	0.19000000000000003	56541.88767738391	1051	0.006568667891651355
(0.08, 0.088)	0.08	0.088	269	1.0	0.20999999999999996	63709.34477934507	1320	0.008249896876289046
(0.088, 0.096)	0.088	0.096	306	1.0	0.22999999999999998	66170.39753548904	1626	0.01016237297033787
(0.096, 0.10400000000000001)	0.096	0.10400000000000001	401	1.0	0.25	79776.41522481242	2027	0.012668591642604468
(0.10400000000000001, 0.112)	0.10400000000000001	0.112	478	1.0	0.27	88050.99860871068	2505	0.015656054299321258
(0.112, 0.12)	0.112	0.12	471	1.0	0.29	80777.99374599438	2976	0.018599767502906213
(0.12, 0.128)	0.12	0.128	558	1.0	0.31	89524.65548919115	3534	0.02208722390970113
(0.128, 0.136)	0.128	0.136	713	1.0	0.33	107459.72956867541	4247	0.02654341820727241
(0.136, 0.14400000000000002)	0.136	0.14400000000000002	784	1.0	0.35000000000000003	111408.46016432662	5031	0.03144335695803802
(0.14400000000000002, 0.152)	0.14400000000000002	0.152	907	1.0	0.37000000000000005	121920.21400705184	5938	0.03711203609954875
(0.152, 0.16)	0.152	0.16	1016	1.0	0.38999999999999996	129568.44726070957	6954	0.04346195672554093
(0.16, 0.168)	0.16	0.168	1132	1.0	0.41	137319.66126526328	8086	0.050536868289146386
