Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.02)	0.0	0.02	0	1.0	0.01	0.0	0	0.0
(0.02, 0.04)	0.02	0.04	0	1.0	0.03	0.0	0	0.0
(0.04, 0.06)	0.04	0.06	0	1.0	0.05	0.0	0	0.0
(0.06, 0.08)	0.06	0.08	0	1.0	0.07	0.0	0	0.0
(0.08, 0.1)	0.08	0.1	0	1.0	0.09	0.0	0	0.0
(0.1, 0.12)	0.1	0.12	0	1.0	0.11	0.0	0	0.0
(0.12, 0.14)	0.12	0.14	0	1.0	0.13	0.0	0	0.0
(0.14, 0.16)	0.14	0.16	0	1.0	0.15000000000000002	0.0	0	0.0
(0.16, 0.18)	0.16	0.18	0	1.0	0.16999999999999998	0.0	0	0.0
(0.18, 0.2)	0.18	0.2	0	1.0	0.19	0.0	0	0.0
(0.2, 0.22)	0.2	0.22	0	1.0	0.21000000000000002	0.0	0	0.0
(0.22, 0.24)	0.22	0.24	0	1.0	0.22999999999999998	0.0	0	0.0
(0.24, 0.26)	0.24	0.26	0	1.0	0.25	0.0	0	0.0
(0.26, 0.28)	0.26	0.28	0	1.0	0.27	0.0	0	0.0
(0.28, 0.3)	0.28	0.3	0	1.0	0.29000000000000004	0.0	0	0.0
(0.3, 0.32)	0.3	0.32	0	1.0	0.31	0.0	0	0.0
(0.32, 0.34)	0.32	0.34	0	1.0	0.33	0.0	0	0.0
(0.34, 0.36)	0.34	0.36	0	1.0	0.35	0.0	0	0.0
(0.36, 0.38)	0.36	0.38	0	1.0	0.37	0.0	0	0.0
(0.38, 0.4)	0.38	0.4	0	1.0	0.39	0.0	0	0.0
(0.4, 0.42)	0.4	0.42	0	1.0	0.41000000000000003	0.0	0	0.0
(0.42, 0.44)	0.42	0.44	0	1.0	0.43	0.0	0	0.0
(0.44, 0.46)	0.44	0.46	1	1.0	0.45	17.683882565766133	1	5e-06
(0.46, 0.48)	0.46	0.48	1	1.0	0.47	16.931376924669735	2	1e-05
(0.48, 0.5)	0.48	0.5	1	1.0	0.49	16.24030031549952	3	1.5e-05
(0.5, 0.52)	0.5	0.52	0	1.0	0.51	0.0	3	1.5e-05
(0.52, 0.54)	0.52	0.54	0	1.0	0.53	0.0	3	1.5e-05
(0.54, 0.56)	0.54	0.56	1	1.0	0.55	14.468631190172292	4	2e-05
(0.56, 0.58)	0.56	0.58	0	1.0	0.5700000000000001	0.0	4	2e-05
(0.58, 0.6)	0.58	0.6	1	1.0	0.59	13.48770704168604	5	2.5e-05
(0.6, 0.62)	0.6	0.62	1	1.0	0.61	13.04548713867993	6	3e-05
(0.62, 0.64)	0.62	0.64	7	1.0	0.63	88.41941282883074	13	6.5e-05
(0.64, 0.66)	0.64	0.66	10	1.0	0.65	122.42687930145786	23	0.000115
(0.66, 0.68)	0.66	0.68	20	1.0	0.67	237.54469118193293	43	0.000215
(0.68, 0.7000000000000001)	0.68	0.7000000000000001	27	1.0	0.6900000000000001	311.3901060493603	70	0.00035
(0.7000000000000001, 0.72)	0.7000000000000001	0.72	76	1.0	0.71	851.815188379162	146	0.00073
(0.72, 0.74)	0.72	0.74	92	1.0	0.73	1002.8941619489294	238	0.00119
(0.74, 0.76)	0.74	0.76	204	1.0	0.75	2164.507226049775	442	0.00221
(0.76, 0.78)	0.76	0.78	319	1.0	0.77	3296.780964046398	761	0.003805
(0.78, 0.8)	0.78	0.8	599	1.0	0.79	6033.7855007623475	1360	0.0068
(0.8, 0.8200000000000001)	0.8	0.8200000000000001	997	1.0	0.81	9794.90606559381	2357	0.011785
(0.8200000000000001, 0.84)	0.8200000000000001	0.84	1567	1.0	0.8300000000000001	15023.84312198805	3924	0.01962
(0.84, 0.86)	0.84	0.86	2827	1.0	0.85	26466.530830634572	6751	0.033755
(0.86, 0.88)	0.86	0.88	4602	1.0	0.87	42093.73839706329	11353	0.056765
(0.88, 0.9)	0.88	0.9	7336	1.0	0.89	65593.29564731133	18689	0.093445
(0.9, 0.92)	0.9	0.92	11876	1.0	0.91	103852.97275600822	30565	0.152825
(0.92, 0.9400000000000001)	0.92	0.9400000000000001	19101	1.0	0.93	163441.85849453133	49666	0.24833
(0.9400000000000001, 0.96)	0.9400000000000001	0.96	29899	1.0	0.95	250451.2443949791	79565	0.397825
(0.96, 0.98)	0.96	0.98	47081	1.0	0.97	386246.0760675018	126646	0.63323
(0.98, 1.0)	0.98	1.0	73354	1.0	0.99	589628.8735132761	200000	1.0
